rsassa-pss-256,X25519,,rsassa-pss-256,P-256,,rsassa-pss-256,mlkem512,,ed25519,X25519,,ed25519,P-256,,ed25519,mlkem512,,falcon512,X25519,,falcon512,P-256,,falcon512,mlkem512,,sphincssha2128fsimple,X25519,,sphincssha2128fsimple,P-256,,sphincssha2128fsimple,mlkem512,,sphincssha2128ssimple,X25519,,sphincssha2128ssimple,P-256,,sphincssha2128ssimple,mlkem512,
2880,"2,32","1241,38",2558,"2,49","1027,31",2925,"2,56","1142,58",8267,"7,28","1135,58",6648,"7,01","948,36",8092,"7,39","1094,99",6514,"5,12","1272,27",3708,"3,60","1030,00",6341,"5,35","1185,23",593,"2,30","257,83",638,"2,64","241,67",608,"2,55","238,43",43,"0,09","477,78",43,"0,12","358,33",43,"0,12","358,33"
2633,"2,39","1101,67",2705,"2,76","980,07",1996,"1,71","1167,25",8039,"7,23","1111,89",6825,"7,05","968,09",5423,"4,96","1093,35",6539,"5,24","1247,90",5713,"5,13","1113,65",6243,"4,95","1261,21",649,"2,56","253,52",448,"1,81","247,51",646,"2,62","246,56",41,"0,10","410,00",40,"0,12","333,33",43,"0,11","390,91"
2729,"2,51","1087,25",2772,"2,79","993,55",2758,"2,42","1139,67",6371,"5,62","1133,63",6466,"6,52","991,72",7833,"7,38","1061,38",4471,"3,42","1307,31",5822,"5,20","1119,62",6343,"5,29","1199,05",647,"2,66","243,23",645,"2,62","246,18",519,"1,97","263,45",43,"0,10","430,00",43,"0,10","430,00",40,"0,09","444,44"
2931,"2,45","1196,33",1904,"1,87","1018,18",2975,"2,60","1144,23",7847,"7,11","1103,66",6368,"6,40","995,00",8157,"7,35","1109,80",6507,"5,04","1291,07",4397,"4,04","1088,37",6516,"5,28","1234,09",425,"1,71","248,54",628,"2,76","227,54",618,"2,52","245,24",43,"0,11","390,91",42,"0,11","381,82",44,"0,10","440,00"
2687,"2,30","1168,26",2704,"2,75","983,27",1987,"1,77","1122,60",7951,"7,36","1080,30",6712,"7,03","954,77",5256,"4,99","1053,31",6475,"5,12","1264,65",5512,"5,24","1051,91",6180,"4,94","1251,01",666,"2,59","257,14",442,"1,84","240,22",614,"2,54","241,73",41,"0,10","410,00",42,"0,12","350,00",42,"0,10","420,00"
2583,"2,38","1085,29",2743,"2,77","990,25",2891,"2,57","1124,90",7957,"6,84","1163,30",6857,"7,01","978,17",7974,"7,39","1079,03",5266,"4,16","1265,87",5772,"5,24","1101,53",6038,"4,79","1260,54",666,"2,57","259,14",660,"2,66","248,12",635,"2,40","264,58",44,"0,10","440,00",44,"0,10","440,00",38,"0,09","422,22"
2861,"2,42","1182,23",1873,"1,82","1029,12",2991,"2,58","1159,30",8139,"7,05","1154,47",4687,"4,77","982,60",7951,"7,30","1089,18",6265,"5,02","1248,01",5440,"4,96","1096,77",6294,"5,31","1185,31",419,"1,80","232,78",629,"2,71","232,10",614,"2,46","249,59",43,"0,12","358,33",42,"0,10","420,00",42,"0,10","420,00"
2872,"2,57","1117,51",2798,"2,70","1036,30",2293,"1,97","1163,96",7909,"7,26","1089,39",6858,"7,02","976,92",5294,"5,09","1040,08",6548,"5,11","1281,41",5622,"5,25","1070,86",6549,"5,37","1219,55",664,"2,61","254,41",507,"2,05","247,32",599,"2,49","240,56",40,"0,09","444,44",43,"0,11","390,91",42,"0,12","350,00"
1939,"1,61","1204,35",2855,"2,82","1012,41",2891,"2,50","1156,40",7591,"6,76","1122,93",6657,"6,93","960,61",7967,"7,53","1058,03",6103,"5,00","1220,60",5683,"5,36","1060,26",4456,"3,58","1244,69",661,"2,62","252,29",630,"2,67","235,96",605,"2,33","259,66",41,"0,10","410,00",42,"0,10","420,00",42,"0,12","350,00"
2810,"2,39","1175,73",1817,"1,79","1015,08",2885,"2,55","1131,37",7494,"6,59","1137,18",4664,"4,74","983,97",7995,"7,44","1074,60",6452,"5,04","1280,16",5286,"4,91","1076,58",6500,"5,23","1242,83",430,"1,70","252,94",637,"2,73","233,33",584,"2,22","263,06",44,"0,07","628,57",41,"0,10","410,00",42,"0,09","466,67"
2740,"2,56","1070,31",2802,"2,67","1049,44",2848,"2,45","1162,45",8315,"7,25","1146,90",6947,"6,99","993,85",6357,"5,84","1088,53",6485,"5,09","1274,07",5236,"4,87","1075,15",6530,"5,31","1229,76",652,"2,54","256,69",608,"2,54","239,37",642,"2,49","257,83",42,"0,11","381,82",43,"0,11","390,91",44,"0,11","400,00"
1894,"1,69","1120,71",2745,"2,70","1016,67",2928,"2,49","1175,90",8086,"7,22","1119,94",6881,"6,96","988,65",7898,"7,07","1117,11",6023,"4,89","1231,70",5623,"5,24","1073,09",4394,"3,61","1217,17",663,"2,61","254,02",656,"2,68","244,78",629,"2,53","248,62",42,"0,10","420,00",43,"0,11","390,91",41,"0,10","410,00"
2886,"2,38","1212,61",2199,"2,17","1013,36",2954,"2,66","1110,53",5493,"4,84","1134,92",4473,"4,78","935,77",7935,"7,63","1039,97",5962,"4,70","1268,51",5706,"5,30","1076,60",6498,"5,25","1237,71",500,"2,03","246,31",626,"2,67","234,46",433,"1,75","247,43",44,"0,11","400,00",40,"0,10","400,00",43,"0,10","430,00"
2786,"2,43","1146,50",2804,"2,67","1050,19",2827,"2,42","1168,18",8318,"7,13","1166,62",6936,"7,04","985,23",7583,"7,09","1069,53",6540,"5,14","1272,37",3898,"3,48","1120,11",6490,"5,19","1250,48",623,"2,48","251,21",600,"2,45","244,90",618,"2,63","234,98",42,"0,11","381,82",41,"0,11","372,73",43,"0,10","430,00"
1949,"1,63","1195,71",2759,"2,81","981,85",2693,"2,45","1099,18",8095,"7,12","1136,94",6670,"6,93","962,48",7717,"7,34","1051,36",6603,"5,18","1274,71",5718,"5,36","1066,79",4345,"3,57","1217,09",659,"2,59","254,44",596,"2,42","246,28",642,"2,50","256,80",42,"0,10","420,00",43,"0,12","358,33",41,"0,10","410,00"
2756,"2,47","1115,79",2627,"2,59","1014,29",2834,"2,37","1195,78",5309,"4,87","1090,14",5435,"5,60","970,54",8022,"7,56","1061,11",4216,"3,46","1218,50",5387,"5,35","1006,92",6424,"5,26","1221,29",618,"2,40","257,50",647,"2,71","238,75",435,"1,74","250,00",43,"0,10","430,00",44,"0,09","488,89",42,"0,09","466,67"
2935,"2,41","1217,84",2727,"2,71","1006,27",2952,"2,57","1148,64",8039,"7,28","1104,26",6750,"6,74","1001,48",7664,"6,93","1105,92",6520,"5,09","1280,94",3879,"3,43","1130,90",6466,"5,36","1206,34",651,"2,56","254,30",634,"2,70","234,81",625,"2,46","254,07",41,"0,10","410,00",40,"0,09","444,44",43,"0,09","477,78"
2240,"1,93","1160,62",2707,"2,71","998,89",1957,"1,76","1111,93",8017,"7,26","1104,27",6772,"7,10","953,80",7365,"6,70","1099,25",6554,"5,01","1308,18",5744,"5,21","1102,50",5019,"4,08","1230,15",655,"2,62","250,00",439,"1,81","242,54",655,"2,54","257,87",43,"0,09","477,78",44,"0,10","440,00",41,"0,11","372,73"
2666,"2,52","1057,94",2563,"2,63","974,52",2880,"2,61","1103,45",5489,"4,94","1111,13",6427,"6,79","946,54",7964,"7,35","1083,54",4350,"3,47","1253,60",5634,"5,19","1085,55",6396,"5,13","1246,78",607,"2,40","252,92",649,"2,71","239,48",434,"1,64","264,63",43,"0,11","390,91",42,"0,10","420,00",43,"0,11","390,91"
2853,"2,48","1150,40",2614,"2,58","1013,18",3014,"2,52","1196,03",7774,"7,33","1060,57",6527,"6,96","937,79",8100,"7,30","1109,59",6526,"5,12","1274,61",3800,"3,60","1055,56",6565,"5,33","1231,71",604,"2,35","257,02",626,"2,71","231,00",663,"2,48","267,34",41,"0,09","455,56",42,"0,10","420,00",43,"0,11","390,91"
2606,"2,37","1099,58",2759,"2,80","985,36",2010,"1,65","1218,18",7953,"7,12","1116,99",6786,"6,93","979,22",5351,"4,96","1078,83",6512,"5,08","1281,89",5635,"5,25","1073,33",6032,"4,97","1213,68",655,"2,62","250,00",442,"1,77","249,72",645,"2,56","251,95",44,"0,10","440,00",43,"0,11","390,91",38,"0,09","422,22"
2775,"2,57","1079,77",2746,"2,83","970,32",2910,"2,51","1159,36",6475,"5,55","1166,67",6351,"6,54","971,10",8025,"7,32","1096,31",4323,"3,39","1275,22",5671,"5,30","1070,00",6481,"5,18","1251,16",632,"2,69","234,94",653,"2,71","240,96",516,"1,95","264,62",41,"0,10","410,00",41,"0,12","341,67",44,"0,12","366,67"
2865,"2,40","1193,75",1856,"1,81","1025,41",2938,"2,52","1165,87",7529,"7,00","1075,57",6228,"6,40","973,12",8071,"7,43","1086,27",6500,"5,22","1245,21",4446,"4,05","1097,78",6570,"5,27","1246,68",438,"1,76","248,86",623,"2,69","231,60",626,"2,42","258,68",40,"0,08","500,00",42,"0,10","420,00",44,"0,11","400,00"
2553,"2,47","1033,60",2797,"2,71","1032,10",1911,"1,74","1098,28",8048,"7,21","1116,23",6585,"7,05","934,04",5493,"4,87","1127,93",6353,"5,17","1228,82",5389,"5,10","1056,67",5950,"5,03","1182,90",659,"2,54","259,45",439,"1,81","242,54",633,"2,45","258,37",44,"0,11","400,00",44,"0,11","400,00",39,"0,09","433,33"
2503,"2,37","1056,12",2836,"2,74","1035,04",2931,"2,59","1131,66",7756,"6,89","1125,69",6577,"7,06","931,59",8007,"7,37","1086,43",5259,"4,02","1308,21",5675,"5,15","1101,94",6081,"4,87","1248,67",638,"2,58","247,29",649,"2,64","245,83",625,"2,45","255,10",42,"0,10","420,00",40,"0,10","400,00",41,"0,10","410,00"
2949,"2,45","1203,67",1886,"1,79","1053,63",2982,"2,56","1164,84",8445,"7,10","1189,44",4506,"4,85","929,07",8062,"7,27","1108,94",6381,"4,94","1291,70",5361,"5,01","1070,06",6609,"5,30","1246,98",435,"1,73","251,45",637,"2,71","235,06",612,"2,49","245,78",39,"0,09","433,33",41,"0,10","410,00",43,"0,10","430,00"
2830,"2,38","1189,08",2741,"2,71","1011,44",2207,"1,88","1173,94",7304,"7,10","1028,73",6814,"7,04","967,90",5227,"5,06","1033,00",6521,"5,01","1301,60",5550,"5,22","1063,22",6403,"5,32","1203,57",666,"2,60","256,15",502,"2,12","236,79",662,"2,45","270,20",41,"0,09","455,56",44,"0,08","550,00",43,"0,11","390,91"
1864,"1,66","1122,89",2793,"2,76","1011,96",2771,"2,46","1126,42",6829,"6,47","1055,49",6607,"7,17","921,48",8236,"7,25","1136,00",6132,"5,03","1219,09",5759,"5,29","1088,66",4480,"3,61","1241,00",644,"2,57","250,58",640,"2,58","248,06",609,"2,45","248,57",43,"0,11","390,91",38,"0,11","345,45",40,"0,09","444,44"
